IsActive	200.000000	10	73	9
IsActive	200.000000	10	74	9
IsActive	200.000000	10	75	9
IsActive	200.000000	10	76	9
IsActive	200.000000	10	77	9
IsActive	200.000000	10	78	9
IsActive	200.000000	10	79	9
IsActive	200.000000	10	80	9
IsActive	200.000000	10	81	9
IsActive	200.000000	10	82	9
IsActive	200.000000	10	83	9
IsActive	200.000000	10	84	9
IsActive	200.000000	10	85	9
IsActive	200.000000	10	86	9
IsActive	200.000000	10	87	9
IsActive	200.000000	10	88	9
IsActive	200.000000	10	89	9
IsActive	200.000000	10	90	9
IsActive	200.000000	10	91	9
IsActive	200.000000	10	92	9
IsActive	200.000000	10	93	9
IsActive	200.000000	10	94	9
IsActive	200.000000	10	95	9
IsActive	200.000000	10	96	9
IsActive	200.000000	10	97	9
IsActive	200.000000	10	98	9
IsActive	200.000000	10	99	9
IsActive	200.000000	10	100	9
IsActive	200.000000	10	101	9
IsActive	200.000000	10	102	9
IsActive	200.000000	10	103	9
IsActive	200.000000	10	104	9
IsActive	200.000000	10	105	9
IsActive	200.000000	10	106	9
IsActive	200.000000	10	107	9
IsActive	200.000000	10	108	9
IsActive	200.000000	10	109	9
IsActive	200.000000	10	110	9
IsActive	200.000000	10	111	9
IsActive	200.000000	10	112	9
IsActive	200.000000	10	113	9
IsActive	200.000000	10	114	9
IsActive	200.000000	10	115	9
IsActive	200.000000	10	116	9
IsActive	200.000000	10	117	9
IsActive	200.000000	10	118	9
IsActive	200.000000	10	119	9
IsActive	200.000000	10	120	9
IsActive	200.000000	10	121	9
IsActive	200.000000	10	122	9
IsActive	200.000000	10	123	9
IsActive	200.000000	10	124	9
IsActive	200.000000	10	125	9
IsActive	200.000000	10	0	9
IsActive	200.000000	10	0	10
IsActiveFinished	200.000000	0	0	10
Start	200.000000	0	0	10
Start	166.000000	0	0	11
Start	166.000000	0	0	12
Start	166.000000	0	0	13
Start	167.000000	0	0	14
Start	167.000000	0	0	15
Start	167.000000	0	0	16
Start	167.000000	0	0	17
Start	167.000000	0	0	18
Start	167.000000	0	0	19
Start	168.000000	0	0	20
Start	168.000000	0	0	21
Start	168.000000	0	0	22
Start	168.000000	0	0	23
Start	167.000000	0	0	24
Start	167.000000	0	0	25
Start	167.000000	0	0	26
Start	168.000000	0	0	27
Start	168.000000	0	0	28
Start	168.000000	0	0	29
Start	168.000000	0	0	30
Start	168.000000	0	0	31
Start	167.000000	0	0	32
Start	167.000000	0	0	33
Start	167.000000	0	0	34
Start	167.000000	0	0	35
Start	167.000000	0	0	36
Start	167.000000	0	0	37
Start	167.000000	0	0	38
Start	166.000000	0	0	39
Start	165.000000	0	0	40
Start	165.000000	0	0	41
Start	165.000000	0	0	42
Start	163.000000	0	0	43
Start	162.000000	0	0	44
Start	162.000000	0	0	45
Start	162.000000	0	0	46
Start	162.000000	0	0	47
Start	162.000000	0	0	48
Start	162.000000	0	0	49
Start	161.000000	0	0	50
Start	160.000000	0	0	51
Start	158.000000	0	0	52
Start	156.000000	0	0	53
Start	156.000000	0	0	54
Start	155.000000	0	0	55
Start	153.000000	0	0	56
Start	153.000000	0	0	57
Start	151.000000	0	0	58
Start	151.000000	0	0	59
Start	150.000000	0	0	60
Start	148.000000	0	0	61
Start	146.000000	0	0	62
Start	146.000000	0	0	63
Start	145.000000	0	0	64
Start	143.000000	0	0	65
Start	141.000000	0	0	66
Start	141.000000	0	0	67
Start	140.000000	0	0	68
Start	138.000000	0	0	69
Start	136.000000	0	0	70
Start	136.000000	0	0	71
Start	133.000000	0	0	72
Start	133.000000	0	0	73
Start	131.000000	0	0	74
Start	128.000000	0	0	75
Start	128.000000	0	0	76
Start	125.000000	0	0	77
Start	121.000000	0	0	78
Analisys	121.000000	80	62	78
IsActive	121.000000	80	0	78
IsActive	121.000000	80	0	79
Start	200.000000	80	0	79
Analisys	200.000000	81	1	79
IsActive	200.000000	81	0	79
IsActive	200.000000	81	0	80
Start	197.000000	81	0	80
Analisys	197.000000	82	1	80
IsActive	197.000000	82	0	80
IsActive	197.000000	82	0	81
Start	197.000000	82	0	81
Analisys	197.000000	83	1	81
IsActive	197.000000	83	0	81
IsActive	197.000000	83	0	82
Start	197.000000	83	0	82
Analisys	197.000000	84	1	82
IsActive	197.000000	84	0	82
IsActive	197.000000	84	0	83
Start	197.000000	84	0	83
Analisys	197.000000	85	1	83
IsActive	197.000000	85	0	83
IsActive	197.000000	85	0	84
Start	197.000000	85	0	84
Analisys	197.000000	86	1	84
IsActive	197.000000	86	0	84
IsActive	197.000000	86	0	85
Start	197.000000	86	0	85
Analisys	197.000000	87	1	85
IsActive	197.000000	87	0	85
IsActive	197.000000	87	0	86
Start	197.000000	87	0	86
Analisys	197.000000	88	1	86
IsActive	197.000000	88	0	86
IsActive	197.000000	88	0	87
Start	197.000000	88	0	87
Analisys	197.000000	89	1	87
IsActive	197.000000	89	0	87
IsActive	197.000000	89	0	88
Start	197.000000	89	0	88
Analisys	197.000000	90	1	88
IsActive	197.000000	90	0	88
IsActive	197.000000	90	0	89
Start	197.000000	90	0	89
Analisys	197.000000	91	1	89
IsActive	197.000000	91	0	89
IsActive	197.000000	91	0	90
Start	197.000000	91	0	90
Analisys	197.000000	92	1	90
IsActive	197.000000	92	0	90
IsActive	197.000000	92	0	91
Start	197.000000	92	0	91
Analisys	197.000000	93	1	91
IsActive	197.000000	93	0	91
IsActive	197.000000	93	0	92
Start	197.000000	93	0	92
Analisys	197.000000	94	1	92
IsActive	197.000000	94	0	92
IsActive	197.000000	94	0	93
Start	197.000000	94	0	93
Analisys	197.000000	95	1	93
IsActive	197.000000	95	0	93
IsActive	197.000000	95	0	94
Start	197.000000	95	0	94
Analisys	197.000000	96	1	94
IsActive	197.000000	96	0	94
IsActive	197.000000	96	0	95
Start	197.000000	96	0	95
Analisys	197.000000	97	1	95
IsActive	197.000000	97	0	95
IsActive	197.000000	97	0	96
Start	197.000000	97	0	96
Analisys	197.000000	98	1	96
IsActive	197.000000	98	0	96
IsActive	197.000000	98	0	97
Start	197.000000	98	0	97
Analisys	197.000000	99	1	97
IsActive	197.000000	99	0	97
IsActive	197.000000	99	0	98
Start	197.000000	99	0	98
Analisys	197.000000	100	1	98
IsActive	197.000000	100	0	98
IsActive	197.000000	100	0	99
Start	197.000000	100	0	99
Analisys	197.000000	101	1	99
IsActive	197.000000	101	0	99
IsActive	197.000000	101	0	100
Start	197.000000	101	0	100
Analisys	197.000000	102	1	100
IsActive	197.000000	102	0	100
IsActive	197.000000	102	0	101
Start	197.000000	102	0	101
Analisys	197.000000	103	1	101
IsActive	197.000000	103	0	101
IsActive	197.000000	103	0	102
Start	197.000000	103	0	102
Analisys	197.000000	104	1	102
